id;nature;couleur;nb_places;date_realisation;observations;meta_insee;meta_siren;meta_datcreat;meta_datmaj;meta_datsupp;meta_source;meta_actif;meta_resolution_spatiale;meta_licence;meta_observations;meta_genealogie;nom_fic;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;latitude;longitude
6;;;;;;84007;;20181018171635;20190424190438;;Mairie Avignon;t;;LO;;Données calées de la topo;84007-veloVoies;850394.9104476881;6315646.05938262;4.872774467495892;43.92376668041011;43.92376668041011;4.872774467495892
538;;;;;;84007;;20190424183147;20190426151440;;Mairie Avignon;t;;LO;;Données calées de la topo;84007-veloVoies;850312.4586133691;6315410.553061059;4.8716786307413384;43.921665428473226;43.921665428473226;4.8716786307413384
809;;;;;;84007;;20190426151440;20190426151440;;Mairie Avignon;t;;LO;;Données calées de la topo;84007-veloVoies;850471.0605671797;6315323.595018242;4.873627100883686;43.92084922292859;43.92084922292859;4.873627100883686
539;;;;;;84007;;20190424183147;20190429114118;;Mairie Avignon;t;;LO;;Données calées de la topo;84007-veloVoies;850779.195111043;6315168.8355584005;4.8774166604859275;43.91939100025843;43.91939100025843;4.8774166604859275
8;;;;;;84007;;20181018171635;20190524120819;;Mairie Avignon;t;;LO;;Données calées de la topo;84007-veloVoies;850933.0454228076;6315072.8556182105;4.879303156321446;43.918494541752324;43.918494541752324;4.879303156321446
853;;;;;;84007;;20190524120819;20190524120819;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850787.168412154;6315086.908074049;4.877491651374255;43.918652197755186;43.918652197755186;4.877491651374255
416;;;;;;84007;;20190424141815;20190424141815;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844567.5216880679;6318254.161943706;4.800975880707206;43.9484520197074;43.9484520197074;4.800975880707206
406;;;;;matériaux : stabilisé;84007;;20190424140820;20190523194130;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844351.6632445151;6317765.803645739;4.798149197861799;43.94410238738208;43.94410238738208;4.798149197861799
468;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844448.7654014815;6317706.653141404;4.799341567065022;43.94355028864725;43.94355028864725;4.799341567065022
467;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844460.4450707666;6317699.9092181185;4.799485091654483;43.94348721658617;43.94348721658617;4.799485091654483
466;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844750.4274107909;6317643.912479704;4.803080104563671;43.942923871155706;43.942923871155706;4.803080104563671
465;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844770.2745577445;6317641.8900327915;4.803326668867242;43.94290159609705;43.94290159609705;4.803326668867242
463;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844927.4076342998;6317625.215910842;4.805278563073365;43.94271926429991;43.94271926429991;4.805278563073365
458;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845188.0540607171;6317615.838151314;4.808521478587731;43.9425812178441;43.9425812178441;4.808521478587731
461;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845194.4429498969;6317618.090979815;4.808601675999983;43.94260017028889;43.94260017028889;4.808601675999983
460;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845204.2381481404;6317621.113627324;4.808724508638639;43.94262534679924;43.94262534679924;4.808724508638639
451;;;;;;84007;;20190424143949;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845469.3525808939;6317704.730553965;4.812049624239061;43.943322970990046;43.943322970990046;4.812049624239061
452;;;;;;84007;;20190424144248;20190425094315;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845469.3525808939;6317704.730553965;4.812049624239061;43.943322970990046;43.943322970990046;4.812049624239061
430;;;;;;84007;;20190424143016;20190424143016;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845501.6682687569;6317713.674785894;4.812454582498123;43.94339677024533;43.94339677024533;4.812454582498123
453;;;;;;84007;;20190424144248;20190424152751;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845685.5345048063;6317775.588926603;4.8147618448045595;43.9439158242932;43.9439158242932;4.8147618448045595
431;;;;;projet temporaire  ;84007;;20190424143016;20190424143016;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845705.9048967259;6317791.930551334;4.815020181663692;43.94405864056235;43.94405864056235;4.815020181663692
432;;;;;;84007;;20190424143016;20190424143016;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845774.879779959;6317884.019542935;4.815905456780726;43.94487291664903;43.94487291664903;4.815905456780726
454;;;;;;84007;;20190424152751;20190424152751;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845854.7147325573;6318049.447398522;4.8169470125549285;43.94634478497242;43.94634478497242;4.8169470125549285
449;;;;;réalisation temporaire;84007;;20190424143605;20190424143605;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845874.4099106835;6318084.668461245;4.817202369034271;43.946657599065915;43.946657599065915;4.817202369034271
450;;;;;;84007;;20190424143605;20190424143605;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846052.037751541;6318465.071137768;4.81952352714705;43.95004336873425;43.95004336873425;4.81952352714705
429;;;;;;84007;;20190424143016;20190424143016;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845370.335243007;6318829.035063686;4.811137811778099;43.95345908553372;43.95345908553372;4.811137811778099
428;;;;;;84007;;20190424143016;20190424143016;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844921.4092008023;6318794.713797597;4.805536915185454;43.9532428037095;43.9532428037095;4.805536915185454
382;;;;;;84007;;20190424124208;20190424124208;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844679.0905721153;6318471.137431847;4.80242697682088;43.950381305349275;43.950381305349275;4.80242697682088
407;;;;;stabilisé;84007;;20190424140820;20190424140820;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844505.5266840233;6318146.484693332;4.8001732585244286;43.9474959368847;43.9474959368847;4.8001732585244286
462;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844943.4183662443;6317623.848587985;4.805477540816766;43.94270366798714;43.94270366798714;4.805477540816766
459;;;;;;84007;;20190424164512;20190424164512;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845211.4740387079;6317623.472287784;4.808815283288837;43.942645076692756;43.942645076692756;4.808815283288837
541;;;;;;84007;;20190424184040;20190424184040;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850731.3223868905;6315126.9923723545;4.876808419938799;43.91902478040558;43.91902478040558;4.876808419938799
542;;;;;;84007;;20190424184040;20190424184040;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850174.7454049797;6315176.442126973;4.869895458529878;43.91958850051936;43.91958850051936;4.869895458529878
543;;;;;;84007;;20190424184040;20190424184040;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850147.7440177505;6315210.174065268;4.869569320003168;43.9198977389048;43.9198977389048;4.869569320003168
544;;;;;;84007;;20190424184040;20190424184040;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850181.2384071869;6315211.52017548;4.869986617402351;43.91990271276307;43.91990271276307;4.869986617402351
545;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850045.9939221813;6315355.870700167;4.868345765320896;43.9212302387652;43.9212302387652;4.868345765320896
546;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849984.2708097333;6315440.200545911;4.867602318012897;43.92200209196512;43.92200209196512;4.867602318012897
547;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850014.6770639734;6315415.257915479;4.867973449110861;43.92177121147577;43.92177121147577;4.867973449110861
548;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850109.379876659;6315525.559770054;4.869184748823339;43.9227434285277;43.9227434285277;4.869184748823339
549;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849946.1046260258;6315511.148472472;4.867148136319958;43.922648531393484;43.922648531393484;4.867148136319958
550;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849538.7479204568;6315693.506814955;4.862131101274796;43.92437577096683;43.92437577096683;4.862131101274796
551;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849517.1309740837;6315730.287296973;4.861872813530849;43.92471127237444;43.92471127237444;4.861872813530849
552;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849506.4412753274;6315724.190209535;4.861737958840894;43.92465868488639;43.92465868488639;4.861737958840894
553;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849429.1983039438;6315723.913069197;4.860776360932576;43.924672575582626;43.924672575582626;4.860776360932576
554;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849192.5996381378;6315778.786856145;4.857847263751832;43.9252164090024;43.9252164090024;4.857847263751832
555;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849005.8268459789;6315677.274309443;4.855492600170799;43.92434261707462;43.92434261707462;4.855492600170799
594;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845733.8486268574;6317209.266507141;4.815201325986941;43.93881050102929;43.93881050102929;4.815201325986941
720;;;;;;84007;;20190425144345;20190425144345;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844549.5190854941;6316213.778412641;4.8001723030184085;43.930097871199344;43.930097871199344;4.8001723030184085
721;;;;;;84007;;20190425144345;20190425144345;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844552.448854783;6316220.66732962;4.800210732343677;43.93015925113078;43.93015925113078;4.800210732343677
722;;;;;;84007;;20190425144345;20190425144345;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844617.4580598121;6316328.712470012;4.801050741325806;43.93111801521249;43.93111801521249;4.801050741325806
723;;;;;;84007;;20190425144345;20190425144345;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844617.2996939046;6316328.71247001;4.8010487697372835;43.93111804771744;43.93111804771744;4.8010487697372835
724;;;;;;84007;;20190425144345;20190425144345;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844621.5755734071;6316336.9474972;4.80110434153438;43.93119126231009;43.93119126231009;4.80110434153438
725;;;;;;84007;;20190425144345;20190425144345;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844659.2666593923;6316399.185298848;4.8015912616777285;43.931743491257315;43.931743491257315;4.8015912616777285
726;;;;;;84007;;20190425144345;20190425144345;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844659.2666593923;6316399.343664756;4.801591306669378;43.931744916108364;43.931744916108364;4.801591306669378
727;;;;;;84007;;20190425144345;20190425144345;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844663.5425388948;6316407.7370578535;4.801646924766115;43.931819555303356;43.931819555303356;4.801646924766115
728;;;;;;84007;;20190425144345;20190425144345;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844708.3600907172;6316474.92379411;4.802223985422144;43.93241484500159;43.93241484500159;4.802223985422144
719;;;;;;84007;;20190425144345;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844531.0694572703;6316158.350345018;4.799926884909452;43.92960295839238;43.92960295839238;4.799926884909452
732;;;;;;84007;;20190425145437;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844728.3537865394;6316108.187943817;4.802368668449554;43.92911114218221;43.92911114218221;4.802368668449554
729;;;;;;84007;;20190425145211;20190425145211;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846790.5927606237;6318117.622875317;4.828620978302561;43.946763764985754;43.946763764985754;4.828620978302561
730;;;;;;84007;;20190425145211;20190425145211;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847308.4201192932;6318052.60332316;4.835050593837113;43.94607066794607;43.94607066794607;4.835050593837113
731;;;;;;84007;;20190425145301;20190425145301;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847379.3270139835;6318063.989831796;4.835936874431734;43.946158282375016;43.946158282375016;4.835936874431734
745;;;;;;84007;;20190425150804;20190425150804;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847403.9115212668;6318041.540294883;4.836236516519713;43.94595115532491;43.94595115532491;4.836236516519713
746;;;;;;84007;;20190425151330;20190425151330;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847588.165933747;6318055.967518893;4.838535161112473;43.94604237796903;43.94604237796903;4.838535161112473
781;;;;;;84007;;20190425160024;20190425160024;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851708.8854403124;6315334.570485688;4.889037591768922;43.92068258074731;43.92068258074731;4.889037591768922
782;;;;;;84007;;20190425160024;20190425160024;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851723.8114270946;6315335.718638516;4.889223717150285;43.92068969721083;43.92068969721083;4.889223717150285
733;;;;;;84007;;20190425145437;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844870.7247373826;6316103.9912472665;4.804139868705346;43.92904412601755;43.92904412601755;4.804139868705346
734;;;;;;84007;;20190425145437;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844908.970104044;6316117.373166454;4.804619797542282;43.929156661194256;43.929156661194256;4.804619797542282
735;;;;;;84007;;20190425145437;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845287.7813547854;6316037.240017257;4.809312801625099;43.92835768182034;43.92835768182034;4.809312801625099
736;;;;;;84007;;20190425145437;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845288.2564525078;6316036.9232854415;4.809318625726586;43.928354734168124;43.928354734168124;4.809318625726586
737;;;;;;84007;;20190425145437;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845287.9397206928;6316037.240017256;4.809314773113536;43.928357649166294;43.928357649166294;4.809314773113536
738;;;;;;84007;;20190425145437;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845286.5144275253;6316075.247835056;4.809307873311704;43.9286999058878;43.9286999058878;4.809307873311704
739;;;;;;84007;;20190425145437;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845329.4315884579;6316075.56456687;4.80984224019136;43.92869390505592;43.92869390505592;4.80984224019136
740;;;;;;84007;;20190425145437;20190425145437;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845336.2413224805;6316041.040799035;4.809917161706515;43.92838188430052;43.92838188430052;4.809917161706515
741;;;;;;84007;;20190425150105;20190425150105;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846607.9195597107;6316293.792787405;4.825820912449558;43.930392480984516;43.930392480984516;4.825820912449558
742;;;;;;84007;;20190425150105;20190425150105;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846609.0281210631;6316326.416164353;4.825844106097804;43.930685767356174;43.930685767356174;4.825844106097804
743;;;;;;84007;;20190425150105;20190425150105;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846944.7638449641;6316390.237625076;4.830042224392215;43.93119003833843;43.93119003833843;4.830042224392215
744;;;;;;84007;;20190425150105;20190425150105;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847382.9623110185;6316334.888740406;4.835481541761047;43.93060053308085;43.93060053308085;4.835481541761047
796;;;;;;84007;;20190425163308;20190425163308;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851723.1383719898;6314796.24517462;4.889054667468708;43.915836251691026;43.915836251691026;4.889054667468708
747;;;;;;84007;;20190425152011;20190425152011;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846786.754260756;6318155.027706782;4.8285839665967805;43.947101104333484;43.947101104333484;4.8285839665967805
748;;;;;;84007;;20190425152011;20190425152011;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846805.6789867022;6318155.027706782;4.828819635526841;43.94709716032613;43.94709716032613;4.828819635526841
556;;;;;;84007;;20190424184833;20190424184833;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848994.5432750694;6315684.123634945;4.8553541470896375;43.92440662651578;43.92440662651578;4.8553541470896375
595;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845938.6949282099;6317175.574160321;4.817742248238517;43.938464958719855;43.938464958719855;4.817742248238517
596;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845612.7382990966;6317082.494598186;4.813657094429206;43.93769495052784;43.93769495052784;4.813657094429206
597;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845303.6872306097;6317070.062874445;4.809805557381028;43.937646909484386;43.937646909484386;4.809805557381028
598;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;844891.1440415703;6316883.507835406;4.804615892281348;43.936053397930245;43.936053397930245;4.804615892281348
599;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845329.896788301;6316907.777410729;4.810085564437048;43.93618138628076;43.93618138628076;4.810085564437048
600;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845622.5569853624;6316862.722310046;4.813716482697123;43.93571558516058;43.93571558516058;4.813716482697123
601;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845630.0793659686;6316837.067033031;4.813802801798331;43.93548320469433;43.93548320469433;4.813802801798331
602;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845612.6591161434;6316865.256164565;4.813593973646089;43.93574042853356;43.93574042853356;4.813593973646089
603;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845615.9848002009;6316837.383764847;4.813627408226544;43.93548896768229;43.93548896768229;4.813627408226544
604;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845457.9356245152;6316739.355268104;4.811631611342529;43.93463963453602;43.93463963453602;4.811631611342529
605;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845804.5985960342;6316804.285290179;4.815966260973087;43.935152165372656;43.935152165372656;4.815966260973087
606;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845919.1763301108;6316659.618033676;4.817351337546884;43.933826846344274;43.933826846344274;4.817351337546884
607;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846168.2067196557;6316494.8383069215;4.820404485936591;43.93229267512019;43.93229267512019;4.820404485936591
608;;;;;;84007;;20190424200323;20190424200323;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846189.1902023994;6316484.544522934;4.820662769866653;43.93219570678923;43.93219570678923;4.820662769866653
609;;;;;;84007;;20190424200911;20190424200911;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846165.4353162743;6316669.832634709;4.820420218377862;43.933867703120015;43.933867703120015;4.820420218377862
610;;;;;;84007;;20190424200911;20190424200911;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846159.6549606506;6316489.4538660655;4.820296472949509;43.93224600450947;43.93224600450947;4.820296472949509
557;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848983.6952104056;6315681.233457133;4.8552182658770295;43.92438291712692;43.92438291712692;4.8552182658770295
558;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848948.5379789408;6315711.877260234;4.854789593526787;43.92466605251202;43.92466605251202;4.854789593526787
559;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848991.4551398732;6315653.915338091;4.855306869389422;43.924135494611235;43.924135494611235;4.855306869389422
560;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849221.7983523333;6315631.704519563;4.8581676386485055;43.92388692357711;43.92388692357711;4.8581676386485055
561;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848256.9540608854;6316131.626098064;4.846302947971398;43.92858840374673;43.92858840374673;4.846302947971398
562;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848199.6256023705;6315960.195003196;4.8455393852880615;43.92705808595315;43.92705808595315;4.8455393852880615
611;;;;;;84007;;20190424200911;20190424200911;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846200.6717306934;6316275.501525032;4.820745691156341;43.93031253206989;43.93031253206989;4.820745691156341
563;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850811.2773744409;6317139.347958967;4.878399537604685;43.93711280871679;43.93711280871679;4.878399537604685
749;;;;;;84007;;20190425152011;20190425152011;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846870.846557639;6318581.744644544;4.829754322560836;43.95092284401413;43.95092284401413;4.829754322560836
750;;;;;;84007;;20190425152954;20190425152954;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850669.4508064279;6315911.299529319;4.876270329277421;43.926094392122934;43.926094392122934;4.876270329277421
751;;;;;;84007;;20190425152954;20190425152954;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849960.7633703623;6316207.127044531;4.867535531359097;43.92890713276791;43.92890713276791;4.867535531359097
752;;;;;;84007;;20190425152954;20190425152954;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850103.609418928;6316159.934004095;4.869299888962638;43.92845212035556;43.92845212035556;4.869299888962638
783;;;;;;84007;;20190425160024;20190425160024;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851158.2471799336;6315946.694309655;4.882365460774586;43.92630815262925;43.92630815262925;4.882365460774586
811;;;;;;84007;;20190426151440;20190426151440;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;845598.2577164505;6315838.688760763;4.813121134587259;43.926507198843304;43.926507198843304;4.813121134587259
753;;;;;;84007;;20190425152954;20190524151327;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850101.0755644081;6316152.886721212;4.8692662684506685;43.928389255650764;43.928389255650764;4.8692662684506685
564;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850575.9456358955;6317052.325892796;4.875443774919895;43.93638020512726;43.93638020512726;4.875443774919895
565;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;850344.8105938982;6316933.234730355;4.872530868141014;43.93535809940024;43.93535809940024;4.872530868141014
566;;;;;;84007;;20190424190438;20190424190438;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;848116.1667691182;6315834.610838548;4.844463920974922;43.925945744957396;43.925945744957396;4.844463920974922
