id;cpt_id;date;name;counts;status_libelle;domain;latitude;longitude;user_type_libelle;installation_date;counter;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;meta_millesime;meta_source;meta_resolution;meta_insee;meta_sirene;meta_observations;meta_genealogie;meta_licence;meta_datcreat;meta_datmaj;meta_datsupp;meta_actif;nom_fic
;102052947;20191018000000;Pont Daladier Vélos Vélos entrée de ville;188;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100533.136262;;;84007-compteursVelosPietons
;100052947;20190930000000;Pont Daladier Vélos;1381;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100606.300313;;;84007-compteursVelosPietons
;100052947;20190917000000;Pont Daladier Vélos;1369;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;102052946;20191121000000;Pont Daladier Piétons Piétons entrée de ville;298;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100424.434134;;;84007-compteursVelosPietons
;100052946;20190708000000;Pont Daladier Piétons;3878;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;101052946;20190915000000;Pont Daladier Piétons Piétons sortie de ville;983;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110233;;;84007-compteursVelosPietons
;101052947;20190721000000;Pont Daladier Vélos Vélos sortie de ville;2038;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110249;;;84007-compteursVelosPietons
;102052946;20191223000000;Pont Daladier Piétons Piétons entrée de ville;612;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191229060021.973746;;;84007-compteursVelosPietons
;100052947;20190902000000;Pont Daladier Vélos;1028;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;101052946;20191011000000;Pont Daladier Piétons Piétons sortie de ville;973;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100322.639671;;;84007-compteursVelosPietons
;100052946;20191019000000;Pont Daladier Piétons;1103;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100611.177668;;;84007-compteursVelosPietons
;100052947;20190713000000;Pont Daladier Vélos;3258;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;102052947;20191203000000;Pont Daladier Vélos Vélos entrée de ville;86;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100554.8694;;;84007-compteursVelosPietons
;102052947;20190825000000;Pont Daladier Vélos Vélos entrée de ville;378;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110303;;;84007-compteursVelosPietons
;100052947;20191213000000;Pont Daladier Vélos;435;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100610.373524;;;84007-compteursVelosPietons
;101052947;20190813000000;Pont Daladier Vélos Vélos sortie de ville;790;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110251;;;84007-compteursVelosPietons
;101052946;20191204000000;Pont Daladier Piétons Piétons sortie de ville;356;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100347.972295;;;84007-compteursVelosPietons
;102052947;20191002000000;Pont Daladier Vélos Vélos entrée de ville;332;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100525.606589;;;84007-compteursVelosPietons
;100052947;20190813000000;Pont Daladier Vélos;1083;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;102052947;20190826000000;Pont Daladier Vélos Vélos entrée de ville;277;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110303;;;84007-compteursVelosPietons
;101052947;20190917000000;Pont Daladier Vélos Vélos sortie de ville;1012;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110254;;;84007-compteursVelosPietons
;101052947;20191112000000;Pont Daladier Vélos Vélos sortie de ville;524;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100502.500762;;;84007-compteursVelosPietons
